コード,銘柄名,市場,現在値,前日比(%)
1951,エクシオグループ,東P,"2,848","-111.5 (-3.77%) "
1952,新日本空調,東P,"4,025","-250.0 (-5.85%) "
1959,クラフティア,東P,"10,145","-270.0 (-2.59%) "
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,東G,"1,133","-165.0 (-12.71%) "
1960,サンテック,東S,"1,524","+34.0 (+2.28%) "
1961,三機工業,東P,"7,520","-300.0 (-3.84%) "
1963,日揮ＨＬＤＧ,東P,"2,385","-134.5 (-5.34%) "
1964,中外炉工業,東P,"4,900","-120.0 (-2.39%) "
1965,テクノ菱和,東S,"7,110","-470.0 (-6.20%) "
1966,高田工業所,東S,"1,820","-91.0 (-4.76%) "
1967,ヤマト,東S,"2,399","-37.0 (-1.52%) "
1968,太平電業,東P,"2,870","-265.0 (-8.45%) "
1969,高砂熱学工業,東P,"5,088","-181.0 (-3.44%) "
196A,ＭＦＳ,東G,"271","-4.0 (-1.45%) "
1972,三晃金属工業,東S,"1,433","-44.0 (-2.98%) "
1975,朝日工業社,東P,"4,540","-265.0 (-5.52%) "
1976,明星工業,東P,"1,933","-79.0 (-3.93%) "
1979,大氣社,東P,"3,740","-170.0 (-4.35%) "
197A,タウンズ,東S,"533","-11.0 (-2.02%) "
1980,ダイダン,東P,"3,435","-190.0 (-5.24%) "
1981,協和日成,東S,"1,622","-51.0 (-3.05%) "
1982,日比谷総合設備,東P,"6,320","-110.0 (-1.71%) "
198A,ＰｏｓｔＰｒｉｍｅ,東G,"228","+1.0 (+0.44%) "
1992,神田通信機,東S,"2,818","+18.0 (+0.64%) "
1994,高橋カーテンウォール工業,東S,"598","-4.0 (-0.66%) "
1997,暁飯島工業,東S,"4,090","+80.0 (+2.00%) "
199A,メディエア,東PRO,"--","-- (--%) "
2001,ニップン,東P,"2,807","-57.0 (-1.99%) "
2002,日清製粉グループ本社,東P,"2,135.5","-36.5 (-1.68%) "
2003,日東富士製粉,東S,"7,070","-60.0 (-0.84%) "
2004,昭和産業,東P,"3,365","-75.0 (-2.18%) "
2009,鳥越製粉,東S,"1,084","-14.0 (-1.28%) "
200A,ＮＦ　日経半導体株指数連動型,東ETF,"3,223","-107.0 (-3.21%) "
2011,ＳＭＤＡＭ　Ａｃｔｉｖｅ,東ETF,"828.3","-15.2 (-1.80%) "
2012,ｉＳ　米国債０−３ヶ月,東ETF,"235.4","+0.6 (+0.26%) "
2013,ｉＳ　米国高配当株,東ETF,"295.4","-2.2 (-0.74%) "
2014,ｉＳ　米国連続増配株,東ETF,"295.1","+0.6 (+0.20%) "
2015,ｉＦ米国国債７−１０年　無,東ETF,"2,198","-11.0 (-0.50%) "
2016,ｉＦ米国国債７−１０年　有,東ETF,"1,850","-18.0 (-0.96%) "
2017,ｉＦ　ＪＰＸプライム１５０,東ETF,"1,385","-39.0 (-2.74%) "
2018,グローバルＸ　ＵＳ　ＲＥＩＴ,東ETF,"1,249","+9.0 (+0.73%) "
2019,グローバルＸ　米国優先証券,東ETF,"1,043","-6.0 (-0.57%) "
201A,ｉＳ　Ｎｉｆｔｙ５０インド株,東ETF,"188.3","-2.3 (-1.21%) "
202A,豆蔵,東G,"3,545","0.0 (0.00%) "
2031,ＮＮ香港ハンセン・ブルＥＴＮ,東ETF,"8,377","-134.0 (-1.57%) "
2032,ＮＮ香港ハンセン・ベアＥＴＮ,東ETF,"6,049","+18.0 (+0.30%) "
2033,ＮＮ韓国ＫＯＳＰＩ・ブルＥＴＮ,東ETF,"61,350","-11,350.0 (-15.61%) "
2034,ＮＮ韓国ＫＯＳＰＩ・ベアＥＴＮ,東ETF,"2,900","+138.0 (+5.00%) "
2036,ＮＮ金先物ダブルブルＥＴＮ,東ETF,"259,500","-3,300.0 (-1.26%) "
2037,ＮＮ金先物ベアＥＴＮ,東ETF,"1,074","0.0 (0.00%) "
2038,ＮＮドバイ原油先物ブル,東ETF,"2,105","+26.0 (+1.25%) "
2039,ＮＮドバイ原油先物ベア,東ETF,"744","-5.0 (-0.67%) "
203A,シュンビン,東PRO,"--","-- (--%) "
2040,ＮＮ　ＮＹダウ・ダブル・ブル,東ETF,"34,510","-130.0 (-0.38%) "
2041,ＮＮ　ＮＹダウ・ベアＥＴＮ,東ETF,"2,119","-2.0 (-0.09%) "
2042,ＮＮ東証グロース２５０ＥＴＮ,東ETF,"7,903","-142.0 (-1.77%) "
2043,ＮＮ　ＳＴＯＸＸアセアン５０,東ETF,"27,830","-695.0 (-2.44%) "
2044,ＮＮ　Ｓ＆Ｐ５００配当貴族,東ETF,"34,200","+10.0 (+0.03%) "
2045,ＮＮ　Ｓ＆Ｐシンガポールリート,東ETF,"20,265","-220.0 (-1.07%) "
2046,ＮＮインド・ダブル・ブル,東ETF,"28,100","-685.0 (-2.38%) "
2047,ＮＮインドＮｉｆｔｙ・ベア,東ETF,"3,459","+59.0 (+1.74%) "
2048,ＮＮ野村日本株高配当７０ＥＴＮ,東ETF,"51,370","0.0 (0.00%) "
204A,タイヨーパッケージ,東PRO,"--","-- (--%) "
2050,ＮＮニッチトップ中小型ＥＴＮ,東ETF,"31,050","-890.0 (-2.79%) "
2053,中部飼料,東P,"1,921","-50.0 (-2.54%) "
2055,日和産業,東S,"412","-3.0 (-0.72%) "
205A,ロゴスＨＬＤＧ,東G,"1,670","-21.0 (-1.24%) "
2060,フィード・ワン,東P,"1,279","-38.0 (-2.89%) "
2065,ＮＮ　日本株配当貴族,東ETF,"57,250","-10.0 (-0.02%) "
2066,ＮＮ　東証ＲＥＩＴドルヘッジ,東ETF,"--","-- (--%) "
2067,ＮＮ野村ＡＩビジネス７０ＥＴＮ,東ETF,"27,405","0.0 (0.00%) "
2068,ＮＮ高ベータ３０ＥＴＮ,東ETF,"--","-- (--%) "
2069,ＮＮ低ベータ５０ＥＴＮ,東ETF,"--","-- (--%) "
206A,ＰＲＩＳＭ　ＢｉｏＬａｂ,東G,"202","-5.0 (-2.42%) "
2070,ＥＳＧ３０ 女性活躍ＥＴＮ,東ETF,"14,540","-350.0 (-2.35%) "
2071,スマート ＥＳＧ３０総合ＥＴＮ,東ETF,"17,905","-580.0 (-3.14%) "
2072,トップシェアインデックスＥＴＮ,東ETF,"19,720","-500.0 (-2.47%) "
2073,ＥＳＧ３０低カーボンＥＴＮ,東ETF,"--","-- (--%) "
207A,ライジング,東PRO,"--","-- (--%) "
2080,ＰＢＲ１倍割れ解消推進ＥＴＦ,東ETF,"1,818","-74.0 (-3.91%) "
2081,政策保有解消推進ＥＴＦ,東ETF,"1,948","-71.0 (-3.52%) "
2082,投資家経営者一心同体ＥＴＦ,東ETF,"1,229","+28.0 (+2.33%) "
2083,ＮＦ　日本成長株アクティブ,東ETF,"3,199","-119.0 (-3.59%) "
2084,ＮＦ　日本高配当株アクティブ,東ETF,"3,573","-87.0 (-2.38%) "
2085,ＭＸＳ高配当日本株アクティブ,東ETF,"762","-16.2 (-2.08%) "
2086,ＮＺＡＭ　Ｓ＆Ｐ５００有,東ETF,"2,785","+11.0 (+0.40%) "
2087,ＮＺＡＭ　ＮＡＳＤＡＱ１００有,東ETF,"2,951","-5.0 (-0.17%) "
2088,ＮＺＡＭ　ＮＹダウ３０有,東ETF,"2,489","+10.0 (+0.40%) "
2089,ＮＺＡＭ　ＤＡＸ有,東ETF,"2,760","-27.0 (-0.97%) "
208A,構造計画研究所ＨＬＤＧ,東S,"3,035","-90.0 (-2.88%) "
2090,ＮＺＡＭ　米国国債７−１０年有,東ETF,"4,568","-30.0 (-0.65%) "
2091,ＮＺＡＭ　ドイツ国債７−１０年,東ETF,"4,697","-33.0 (-0.70%) "
2092,ＮＺＡＭ　フランス国債７−１０,東ETF,"--","-- (--%) "
2093,上場　Ｔｒａｃｅｒｓ　米国債無,東ETF,"5,228","+20.0 (+0.38%) "
2094,東証ＲＥＩＴインバース,東ETF,"732","0.0 (0.00%) "
2095,グローバルＸ　Ｓ＆Ｐ５００有,東ETF,"1,180","-4.0 (-0.34%) "
2096,グローバルＸ　オフィス・Ｊ−Ｒ,東ETF,"1,120","-17.0 (-1.50%) "
2097,グローバルＸ　レジデンシャル,東ETF,"1,100","-12.0 (-1.08%) "
2098,グローバルＸ　ホテル＆リテール,東ETF,"1,040","-24.0 (-2.26%) "
209A,小野谷機工,東PRO,"--","-- (--%) "
2108,日本甜菜製糖,東P,"4,365","-65.0 (-1.47%) "
2109,ＤＭ三井製糖,東P,"3,470","-65.0 (-1.84%) "
210A,ｉＦ　日経高利回りＲＥＩＴ指数,東ETF,"1,741","-69.0 (-3.81%) "
2112,塩水港精糖,東S,"577","-12.0 (-2.04%) "
2114,フジ日本,東S,"666","-8.0 (-1.19%) "
2117,ウェルネオシュガー,東P,"2,985","-20.0 (-0.67%) "
211A,カドス,東S,"4,485","-35.0 (-0.77%) "
2120,ＬＩＦＵＬＬ,東P,"208","-6.0 (-2.80%) "
2121,ＭＩＸＩ,東P,"2,627","-46.0 (-1.72%) "
2122,インタースペース,東S,"1,318","-20.0 (-1.49%) "
2124,ジェイエイシーリクルートメント,東P,"876","-12.0 (-1.35%) "
2127,日本Ｍ＆ＡセンターＨＬＤＧ,東P,"659.7","-54.3 (-7.61%) "
212A,フィットイージー,東P,"2,428","-142.0 (-5.53%) "
2130,メンバーズ,東P,"1,148","-42.0 (-3.53%) "
2134,北浜キャピタルパートナーズ,東S,"32","-2.0 (-5.88%) "
2136,ヒップ,東S,"1,560","-21.0 (-1.33%) "
2138,クルーズ,東S,"575","-15.0 (-2.54%) "
2139,中広,東S,"534","-16.0 (-2.91%) "
213A,上場インデックスファンド日経,東ETF,"295.2","-10.5 (-3.43%) "
2146,ＵＴグループ,東P,"202","-8.0 (-3.81%) "
2148,アイティメディア,東P,"1,859","-31.0 (-1.64%) "
2152,幼児活動研究会,東S,"1,495","-60.0 (-3.86%) "
2153,Ｅ・Ｊ　ＨＬＤＧ,東P,"1,875","-42.0 (-2.19%) "
2154,オープンアップグループ,東P,"1,827","-40.0 (-2.14%) "
2156,セーラー広告,東S,"305","-2.0 (-0.65%) "
2157,コシダカＨＬＤＧ,東P,"1,089","-60.0 (-5.22%) "
2158,ＦＲＯＮＴＥＯ,東G,"891","-32.0 (-3.47%) "
215A,タイミー,東G,"1,238","-19.0 (-1.51%) "
2160,ジーエヌアイグループ,東G,"3,185","+145.0 (+4.77%) "
2162,ｎｍｓ　ＨＬＤＧ,東S,"456","+16.0 (+3.64%) "
2163,アルトナー,東P,"1,992","-36.0 (-1.78%) "
2164,地域新聞社,東G,"324","-7.0 (-2.11%) "
2168,パソナグループ,東P,"1,989","-40.0 (-1.97%) "
2169,ＣＤＳ,東S,"1,833","-2.0 (-0.11%) "
2170,リンクアンドモチベーション,東P,"544","-11.0 (-1.98%) "
2173,博展,東G,"1,023","-13.0 (-1.25%) "
2175,エス・エム・エス,東P,"1,684","-66.0 (-3.77%) "
2179,成学社,東S,"821","+4.0 (+0.49%) "
217A,サポート,東PRO,"--","-- (--%) "
2180,サニーサイドアップグループ,東S,"992","-3.0 (-0.30%) "
2181,パーソルＨＬＤＧ,東P,"244.3","-4.7 (-1.89%) "
2183,リニカル,東S,"315","-1.0 (-0.32%) "
2185,シイエム・シイ,東S,"1,920","-40.0 (-2.04%) "
2186,ソーバル,東S,"905","-3.0 (-0.33%) "
218A,Ｌｉｂｅｒａｗａｒｅ,東G,"1,428","-126.0 (-8.11%) "
2193,クックパッド,東S,"148","-2.0 (-1.33%) "
2195,アミタＨＬＤＧ,東G,"329","-19.0 (-5.46%) "
2196,エスクリ,東S,"162","-4.0 (-2.41%) "
2198,アイ・ケイ・ケイＨＬＤＧ,東P,"818","-10.0 (-1.21%) "
219A,Ｈｅａｒｔｓｅｅｄ,東G,"1,900","-73.0 (-3.70%) "
2201,森永製菓,東P,"2,800","-74.5 (-2.59%) "
2204,中村屋,東S,"3,260","-10.0 (-0.31%) "
2206,江崎グリコ,東P,"5,976","-115.0 (-1.89%) "
2207,ｍｅｉｔｏ,東P,"2,789","+54.0 (+1.97%) "
2208,ブルボン,東S,"3,270","-50.0 (-1.51%) "
2209,井村屋グループ,東P,"2,500","-40.0 (-1.57%) "
220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,東S,"1,178","+134.0 (+12.84%) "
2211,不二家,東P,"2,461","-19.0 (-0.77%) "
2212,山崎製パン,東P,"3,400","-137.0 (-3.87%) "
2215,第一屋製パン,東S,"612","-5.0 (-0.81%) "
2216,カンロ,東S,"1,321","-78.0 (-5.58%) "
2217,モロゾフ,東P,"1,498","-30.0 (-1.96%) "
221A,ＭＸＳ日経半導体株上場投信,東ETF,"850","-19.1 (-2.20%) "
2220,亀田製菓,東P,"4,420","+90.0 (+2.08%) "
2221,岩塚製菓,東S,"3,275","-45.0 (-1.36%) "
2222,寿スピリッツ,東P,"1,880","-63.0 (-3.24%) "
2224,コモ,東S,"3,910","-50.0 (-1.26%) "
2226,湖池屋,東S,"4,675","+5.0 (+0.11%) "
2229,カルビー,東P,"3,086","-3.0 (-0.10%) "
2235,上場インデックスファンド米国無,東ETF,"3,325","+13.0 (+0.39%) "
2236,ＧＸ　Ｓ＆Ｐ５００　配当貴族,東ETF,"1,459","+4.0 (+0.27%) "
2237,ダイワ　Ｓ＆Ｐ５００　２ＬＥＶ,東ETF,"101,400","+200.0 (+0.20%) "
2238,ダイワ　Ｓ＆Ｐ５００　インバ,東ETF,"5,866","-2.0 (-0.03%) "
2239,上場　Ｓ＆Ｐ５００　先物レバ２,東ETF,"22,005","+50.0 (+0.23%) "
223A,ＧＸ　ＡＩ＆ビッグデータ,東ETF,"1,385","-6.0 (-0.43%) "
2240,上場　Ｓ＆Ｐ５００　先物インバ,東ETF,"5,927","-5.0 (-0.08%) "
2241,ＭＡＸＩＳ　ＮＹダウ上場投信,東ETF,"848.8","+1.8 (+0.21%) "
2242,ＭＸＳ　ＮＹダウ為替ヘッジあり,東ETF,"633","+1.0 (+0.16%) "
2243,グローバルＸ　半導体,東ETF,"2,979","+27.0 (+0.91%) "
2244,ＧＸ　ＵＳテック・トップ２０,東ETF,"2,934","+28.0 (+0.96%) "
2245,ＮＦ　ドイツ国債７−１０年あり,東ETF,"734.3","-3.0 (-0.41%) "
2246,ＮＦ　フランス国債７−１０年有,東ETF,"741.1","-3.2 (-0.43%) "
2247,ダイワ　Ｓ＆Ｐ５００無,東ETF,"2,019","+5.0 (+0.25%) "
2248,ダイワ　Ｓ＆Ｐ５００有,東ETF,"2,502","+6.0 (+0.24%) "
2249,ダイワ　Ｓ＆Ｐ５００　ダブル,東ETF,"11,890","-70.0 (-0.59%) "
224A,ＧＸ　ウラニウムビジネス,東ETF,"1,964","+41.0 (+2.13%) "
2250,ｉＳ　ＭＳＣＩ　ジャパン気候,東ETF,"330","-10.0 (-2.94%) "
2251,ＮＯＭ　ＪＰＸ国債先物　ダブル,東ETF,"845","+9.0 (+1.08%) "
2252,グローバルＸ　米国中小型,東ETF,"1,334","+2.0 (+0.15%) "
2253,グローバルＸ　ＳＵＰＥＲＤＩＶ,東ETF,"1,324","+8.0 (+0.61%) "
2254,グローバルＸ　ＣＮ　ＥＶ＆ＢＡ,東ETF,"1,177","-25.0 (-2.08%) "
2255,ｉＳ　米国債２０年超　ＥＴＦ,東ETF,"215.4","-1.7 (-0.78%) "
2256,ｉＳ　米国総合債券　ＥＴＦ,東ETF,"226.3","+0.1 (+0.04%) "
2257,ｉＳ　米ドル建て投資適格社債,東ETF,"227.3","-0.2 (-0.09%) "
2258,ｉＳ　米ドル建てハイイールド,東ETF,"226.6","+0.6 (+0.27%) "
2259,ｉＳ　フランス国債　７−１０有,東ETF,"191.1","-1.4 (-0.73%) "
2264,森永乳業,東P,"4,930","+14.0 (+0.28%) "
2266,六甲バター,東P,"1,185","-15.0 (-1.25%) "
2267,ヤクルト本社,東P,"2,606.5","+4.5 (+0.17%) "
2268,Ｂ―Ｒ　サーティワン　アイス,東S,"4,030","-10.0 (-0.25%) "
2269,明治ＨＬＤＧ,東P,"3,964","-65.0 (-1.61%) "
226A,勝美ジャパン,東PRO,"--","-- (--%) "
2270,雪印メグミルク,東P,"3,360","-100.0 (-2.89%) "
227A,ＩＮＳＩＧＨＴ　ＬＡＢ,東PRO,"--","-- (--%) "
2281,プリマハム,東P,"2,860","-18.0 (-0.63%) "
2282,日本ハム,東P,"7,100","-64.0 (-0.89%) "
2286,林兼産業,東S,"916","-17.0 (-1.82%) "
2288,丸大食品,東P,"2,340","-38.0 (-1.60%) "
228A,オプロ,東G,"1,366","-33.0 (-2.36%) "
2291,福留ハム,東S,"631","+8.0 (+1.28%) "
2292,Ｓ　ＦＯＯＤＳ,東P,"3,100","-120.0 (-3.73%) "
2293,滝沢ハム,東S,"2,981","-19.0 (-0.63%) "
2294,柿安本店,東P,"2,895","-34.0 (-1.16%) "
2296,伊藤ハム米久ＨＬＤＧ,東P,"6,300","-100.0 (-1.56%) "
229A,アスミＨＬＤＧ,東PRO,"--","-- (--%) "
2300,きょくとう,東S,"497","0.0 (0.00%) "
2301,学情,東P,"1,854","-22.0 (-1.17%) "
2303,ドーン,東S,"2,611","-11.0 (-0.42%) "
2304,ＣＳＳ　ＨＬＤＧ,東S,"962","-18.0 (-1.84%) "
2305,スタジオアリス,東S,"1,982","-5.0 (-0.25%) "
2307,クロスキャット,東P,"968","-32.0 (-3.20%) "
2311,エプコ,東S,"805","-8.0 (-0.98%) "
2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東S,"83","-2.0 (-2.35%) "
2317,システナ,東P,"414","-11.0 (-2.59%) "
2321,ソフトフロントＨＬＤＧ,東G,"275","+50.0 (+22.22%) "
2323,ｆｏｎｆｕｎ,東S,"347","+18.0 (+5.47%) "
2325,ＮＪＳ,東P,"4,565","-130.0 (-2.77%) "
2326,デジタルアーツ,東P,"5,120","-420.0 (-7.58%) "
2327,日鉄ソリューションズ,東P,"3,849","-144.0 (-3.61%) "
2329,東北新社,東S,"653","+7.0 (+1.08%) "
2330,フォーサイド,東S,"112","-4.0 (-3.45%) "
2331,ＡＬＳＯＫ,東P,"1,259","-25.5 (-1.99%) "
2332,クエスト,東S,"1,682","-48.0 (-2.77%) "
2334,イオレ,東G,"389","+3.0 (+0.78%) "
2335,キューブシステム,東P,"1,060","-19.0 (-1.76%) "
2337,いちご,東P,"442","-1.0 (-0.23%) "
2338,クオンタムソリューションズ,東S,"102","-1.0 (-0.97%) "
233A,ｉＦ　インド　Ｎｉｆｔｙ５０,東ETF,"1,960","-26.0 (-1.31%) "
2340,極楽湯ＨＬＤＧ,東S,"485","-5.0 (-1.02%) "
2341,アルバイトタイムス,東S,"182","-4.0 (-2.15%) "
2342,トランスジェニックグループ,東S,"291","-5.0 (-1.69%) "
2344,平安レイサービス,東S,"1,475","-3.0 (-0.20%) "
2345,ＨＯＤＬ１,東S,"225","+3.0 (+1.35%) "
2349,エヌアイデイ,東S,"2,465","-36.0 (-1.44%) "
234A,ＧＸ　ＭＳＣＩキャッシュフロ,東ETF,"1,442","-45.0 (-3.03%) "
2351,ＡＳＪ,東S,"362","-33.0 (-8.35%) "
2353,日本駐車場開発,東P,"278","-3.0 (-1.07%) "
2354,ＹＥ　ＤＩＧＩＴＡＬ,東S,"789","-9.0 (-1.13%) "
2359,コア,東P,"2,270","-12.0 (-0.53%) "
235A,ＧＸ　高配当　３０−日本株式,東ETF,"1,390","-27.0 (-1.91%) "
236A,ｉＳ　日本国債７−１０年,東ETF,"459.6","-2.2 (-0.48%) "
2370,メディネット,東G,"31","-1.0 (-3.13%) "
2371,カカクコム,東P,"1,678","-39.5 (-2.30%) "
2373,ケア２１,東S,"423","-7.0 (-1.63%) "
2374,セントケアＨＬＤＧ,東P,"1,211","-2.0 (-0.16%) "
2375,ギグワークス,東S,"225","-4.0 (-1.75%) "
2376,サイネックス,東S,"738","+3.0 (+0.41%) "
2378,ルネサンス,東P,"1,087","-19.0 (-1.72%) "
2379,ディップ,東P,"2,015","-14.0 (-0.69%) "
237A,ｉＳ　米国債２５年超,東ETF,"169.7","-2.0 (-1.16%) "
2384,ＳＢＳ　ＨＬＤＧ,東P,"4,120","-195.0 (-4.52%) "
2385,総医研ＨＬＤＧ,東G,"251","-8.0 (-3.09%) "
2388,ウェッジＨＬＤＧ,東G,"61","-1.0 (-1.61%) "
2389,デジタルＨＬＤＧ,東P,"1,998","+1.0 (+0.05%) "
238A,ｉＳ　米国債２５年超　ベッジ有,東ETF,"143.8","-2.2 (-1.51%) "
2391,プラネット,東S,"1,250","-8.0 (-0.64%) "
2393,日本ケアサプライ,東S,"2,411","-28.0 (-1.15%) "
2395,新日本科学,東P,"1,584","-66.0 (-4.00%) "
239A,バレッグス,東PRO,"--","-- (--%) "
2404,鉄人化ＨＬＤＧ,東S,"513","-14.0 (-2.66%) "
2408,ＫＧ情報,東S,"726","-3.0 (-0.41%) "
2410,キャリアデザインセンター,東P,"2,507","-42.0 (-1.65%) "
2411,ゲンダイエージェンシー,東S,"480","-10.0 (-2.04%) "
2413,エムスリー,東P,"1,639","-28.5 (-1.71%) "
2415,ヒューマンＨＬＤＧ,東S,"1,847","-10.0 (-0.54%) "
2418,ツカダ・グローバルＨＬＤＧ,東S,"689","-17.0 (-2.41%) "
241A,ＲＯＸＸ,東G,"466","-14.0 (-2.92%) "
2424,ブラス,東S,"610","-7.0 (-1.13%) "
2425,ケアサービス,東S,"795","-2.0 (-0.25%) "
2428,ウェルネット,東S,"654","-16.0 (-2.39%) "
2429,ワールドＨＬＤＧ,東P,"2,709","-129.0 (-4.55%) "
2432,ディー・エヌ・エー,東P,"2,715.5","-48.5 (-1.75%) "
2433,博報堂ＤＹ　ＨＬＤＧ,東P,"1,125.5","-42.5 (-3.64%) "
2435,シダー,東S,"210","-2.0 (-0.94%) "
2436,共同ピーアール,東S,"995","-22.0 (-2.16%) "
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　ＨＬＤ,東S,"685","+35.0 (+5.38%) "
2438,アスカネット,東G,"370","-10.0 (-2.63%) "
243A,トップス,東PRO,"--","-- (--%) "
2440,ぐるなび,東S,"148","-2.0 (-1.33%) "
2445,タカミヤ,東P,"410","-8.0 (-1.91%) "
2449,プラップジャパン,東S,"1,092","+8.0 (+0.74%) "
244A,グロースエクスパートナーズ,東G,"1,426","-4.0 (-0.28%) "
2452,コンピュータマインド,東PRO,"--","-- (--%) "
2454,オールアバウト,東S,"398","-4.0 (-1.00%) "
2459,アウンコンサルティング,東S,"216","-6.0 (-2.70%) "
245A,ＩＮＧＳ,東G,"2,828","-15.0 (-0.53%) "
2461,ファンコミュニケーションズ,東P,"460","-8.0 (-1.71%) "
2462,ライク,東P,"1,556","-68.0 (-4.19%) "
2464,Ａｏｂａ−ＢＢＴ,東S,"345","+1.0 (+0.29%) "
2467,ＶＬＣセキュリティ,名N,"189","-7.0 (-3.57%) "
2469,ヒビノ,東S,"4,050","-40.0 (-0.98%) "
246A,アスア,東G,"990","-10.0 (-1.00%) "
2471,エスプール,東P,"253","-5.0 (-1.94%) "
2475,ＷＤＢ　ＨＬＤＧ,東P,"1,571","-15.0 (-0.95%) "
2477,手間いらず,東S,"2,801","-89.0 (-3.08%) "
2479,ジェイテック,東S,"245","-12.0 (-4.67%) "
247A,Ａｉロボティクス,東G,"1,170","-53.0 (-4.33%) "
2480,システム・ロケーション,東S,"1,711","-12.0 (-0.70%) "
2481,タウンニュース社,東S,"690","-6.0 (-0.86%) "
2483,翻訳センター,東S,"1,888","-21.0 (-1.10%) "
2484,出前館,東S,"137","0.0 (0.00%) "
2485,ティア,東S,"527","-10.0 (-1.86%) "
2488,ＪＴＰ,東S,"1,200","-22.0 (-1.80%) "
2489,アドウェイズ,東S,"275","-4.0 (-1.43%) "
248A,キッズスター,東G,"1,111","-30.0 (-2.63%) "
2491,バリューコマース,東P,"429","-8.0 (-1.83%) "
2492,インフォマート,東P,"400","-1.0 (-0.25%) "
2493,イーサポートリンク,東S,"1,005","-10.0 (-0.99%) "
2497,ユナイテッド,東G,"550","-12.0 (-2.14%) "
2498,オリエンタルコンサルタンツＨＤ,東S,"3,090","-60.0 (-1.90%) "
2499,日本和装ＨＬＤＧ,東S,"357","-2.0 (-0.56%) "
2501,サッポロＨＬＤＧ,東P,"1,746.5","-21.5 (-1.22%) "
2502,アサヒグループＨＬＤＧ,東P,"1,667.5","-23.5 (-1.39%) "
2503,キリンＨＬＤＧ,東P,"2,692","-50.0 (-1.82%) "
250A,シマダヤ,東S,"1,937","-28.0 (-1.42%) "
2510,ＮＦ国内債券ＢＰＩ総合連動,東ETF,"839.9","-1.6 (-0.19%) "
2511,ＮＦ外国債券ヘッジなし,東ETF,"1,237.5","+12.5 (+1.02%) "
2512,ＮＦ外国債券ヘッジあり,東ETF,"774","+4.0 (+0.52%) "
2513,ＮＦ外国株式ヘッジなし,東ETF,"3,240","+12.0 (+0.37%) "
2514,ＮＦ外国株式ヘッジあり,東ETF,"1,867","+1.0 (+0.05%) "
2515,ＮＦ外国ＲＥＩＴヘッジなし,東ETF,"1,615","+9.0 (+0.56%) "
2516,東証グロース２５０ＥＴＦ,東ETF,"583","-22.9 (-3.78%) "
2517,ＭＸＳ　Ｊリート・コア,東ETF,"1,204.5","-16.5 (-1.35%) "
2518,ＮＦ日本株女性活躍連動型,東ETF,"2,120","-55.0 (-2.53%) "
2519,ＮＦ新興国債券ヘッジなし,東ETF,"1,206","0.0 (0.00%) "
2520,ＮＦ新興国株式ヘッジなし,東ETF,"2,100","-59.0 (-2.73%) "
2521,上場米国株式為替ヘッジあり,東ETF,"1,953","+7.0 (+0.36%) "
2522,ｉＳロボット,東ETF,"6,860","-2.0 (-0.03%) "
2523,ＭＸＳトピックス除く金融,東ETF,"--","-- (--%) "
2524,ＮＺＡＭ　ＴＯＰＩＸ,東ETF,"3,852","-129.0 (-3.24%) "
2525,ＮＺＡＭ日経２２５,東ETF,"56,510","-1,650.0 (-2.84%) "
2526,ＮＺＡＭ　ＪＰＸ日経４００,東ETF,"34,630","-1,080.0 (-3.02%) "
2527,ＮＺＡＭ東証ＲＥＩＴ　Ｃｏｒｅ,東ETF,"1,215","-18.0 (-1.46%) "
2528,ｉＦ東証ＲＥＩＴ　Ｃｏｒｅ,東ETF,"1,216","-16.0 (-1.30%) "
2529,ＮＦ野村株主還元７０連動型,東ETF,"2,273","-44.0 (-1.90%) "
252A,ウェッジ,東PRO,"--","-- (--%) "
2530,ＭＸＳ中国上海１８０Ａ株,東ETF,"17,500","-90.0 (-0.51%) "
2531,宝ＨＬＤＧ,東P,"1,623","-35.0 (-2.11%) "
2533,オエノンＨＬＤＧ,東P,"459","-8.0 (-1.71%) "
253A,ＥＴＳグループ,東S,"1,393","-12.0 (-0.85%) "
2540,養命酒製造,東P,"4,045","0.0 (0.00%) "
254A,ＡＩ　フュージョンキャピタルグ,東S,"874","+3.0 (+0.34%) "
2551,マルサンアイ,名M,"3,600","0.0 (0.00%) "
2552,上場Ｊリート隔月分配型ミニ,東ETF,"2,146","-34.0 (-1.56%) "
2553,Ｏｎｅ南方中国Ａ株ＣＳＩ５００,東ETF,"2,480","-44.5 (-1.76%) "
2554,ＮＦ米国社債１０年ヘッジ,東ETF,"780.7","-2.5 (-0.32%) "
2555,東証ＲＥＩＴ　ＥＴＦ,東ETF,"2,056.5","-31.5 (-1.51%) "
